,Unnamed: 0,Yield,Comp,Al,Cr,Mn,Fe,Co,Ni,Cu,Ta,Ti,V,Zr,Nb,Mo,Zn,W,Sn,Nd,Hf,Si,Temp,Temp (K),VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt,Alloy,Tbreak [oC],Tbreak(K),Solvus Temp. [oC],Diff_Melt_Tbreak,Tbreak (K),YS at Tbreak,Diff,Assigned Point,Criteria Satisfied,Temp Range,Tbreak_fixed,YS_at_Tbreak,Tbreak Final,Yield At Tbreak Final
210,210,0,NbTaTi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.0,0.333333333,0.0,0,0.0,0,0,0.0,0,2387.33,2660.48,4.999999995,0.041096093,0.975319699,1.333333331,9.133862567,89.66666658,159.9999998,0.366666666,5.333333328,5.753333328,0.0,3.333333327,-0.022222222,2751.483331,NbTaTi,1000.0,1273.15,"2,387",1751.483331,1555.82288,104.4297525,22.20%,52.82225365,1,4,1273.15,105.6445073,1273.15,105.6445073
211,211,1965,Al0.3NbTaTi1.4Zr1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.0,0.26,0.2,0.0,0,0.0,0,0,0.0,0,25.0,298.15,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,Al0.3NbTaTi1.4Zr1.3,800.0,1073.15,"2,088",1559.501,1486.04322,148.0007163,38.47%,100.30361065,1,4,1073.15,200.6072213,1073.15,200.6072213
212,212,362,Al0.3NbTaTi1.4Zr1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.0,0.26,0.2,0.0,0,0.0,0,0,0.0,0,800.0,1073.15,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,Al0.3NbTaTi1.4Zr1.3,800.0,1073.15,"2,088",1559.501,1486.04322,148.0007163,38.47%,100.30361065,1,4,1073.15,200.6072213,1073.15,200.6072213
213,213,236,Al0.3NbTaTi1.4Zr1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.0,0.26,0.2,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,Al0.3NbTaTi1.4Zr1.3,800.0,1073.15,"2,088",1559.501,1486.04322,148.0007163,38.47%,100.30361065,1,4,1073.15,200.6072213,1073.15,200.6072213
214,214,0,Al0.3NbTaTi1.4Zr1.3,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.28,0.0,0.26,0.2,0.0,0,0.0,0,0,0.0,0,2088.0,2361.15,4.36,0.131363846,7.830396726,2.128,11.22759726,65.9,129.24,0.3372,4.56,5.0262,-0.012376,3.0208,0.000488,2359.501,Al0.3NbTaTi1.4Zr1.3,800.0,1073.15,"2,088",1559.501,1486.04322,148.0007163,38.47%,100.30361065,1,4,1073.15,200.6072213,1073.15,200.6072213
215,215,1706,MoNbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0,0.0,0,0,0.0,0,23.0,296.15,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,MoNbTiVZr,1000.0,1273.15,"2,107",1379.75,1259.479982,439.3992465,1.07%,219.69962325,1,4,,,1259.479982,439.3992465
216,216,467,MoNbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0,0.0,0,0,0.0,0,1000.0,1273.15,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,MoNbTiVZr,1000.0,1273.15,"2,107",1379.75,1259.479982,439.3992465,1.07%,219.69962325,1,4,,,1259.479982,439.3992465
217,217,116,MoNbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0,0.0,0,0,0.0,0,1200.0,1473.15,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,MoNbTiVZr,1000.0,1273.15,"2,107",1379.75,1259.479982,439.3992465,1.07%,219.69962325,1,4,,,1259.479982,439.3992465
218,218,0,MoNbTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0,0.0,0,0,0.0,0,2106.6,2379.75,5.0,0.274765354,6.372338414,-2.72,13.3808668,56.6,152.8,0.356,5.0,5.904,0.00112,-8.64,-0.0968,2379.75,MoNbTiVZr,1000.0,1273.15,"2,107",1379.75,1259.479982,439.3992465,1.07%,219.69962325,1,4,,,1259.479982,439.3992465
219,219,1284,Al0.5CoCrCuFeNi,0.090909091,0.181818182,0.0,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,Al0.5CoCrCuFeNi,937.2,1210.35,"1,420",919.300002,1185.184,323.0418409,2.08%,161.52092045,1,4,,,1185.184,323.0418409
220,220,411,Al0.5CoCrCuFeNi,0.090909091,0.181818182,0.0,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,300.0,573.15,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,Al0.5CoCrCuFeNi,937.2,1210.35,"1,420",919.300002,1185.184,323.0418409,2.08%,161.52092045,1,4,,,1185.184,323.0418409
221,221,421,Al0.5CoCrCuFeNi,0.090909091,0.181818182,0.0,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,500.0,773.15,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,Al0.5CoCrCuFeNi,937.2,1210.35,"1,420",919.300002,1185.184,323.0418409,2.08%,161.52092045,1,4,,,1185.184,323.0418409
222,222,426,Al0.5CoCrCuFeNi,0.090909091,0.181818182,0.0,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,700.0,973.15,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,Al0.5CoCrCuFeNi,937.2,1210.35,"1,420",919.300002,1185.184,323.0418409,2.08%,161.52092045,1,4,,,1185.184,323.0418409
223,223,230,Al0.5CoCrCuFeNi,0.090909091,0.181818182,0.0,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,900.0,1173.15,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,Al0.5CoCrCuFeNi,937.2,1210.35,"1,420",919.300002,1185.184,323.0418409,2.08%,161.52092045,1,4,,,1185.184,323.0418409
224,224,150,Al0.5CoCrCuFeNi,0.090909091,0.181818182,0.0,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,Al0.5CoCrCuFeNi,937.2,1210.35,"1,420",919.300002,1185.184,323.0418409,2.08%,161.52092045,1,4,,,1185.184,323.0418409
225,225,80,Al0.5CoCrCuFeNi,0.090909091,0.181818182,0.0,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1100.0,1373.15,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,Al0.5CoCrCuFeNi,937.2,1210.35,"1,420",919.300002,1185.184,323.0418409,2.08%,161.52092045,1,4,,,1185.184,323.0418409
226,226,0,Al0.5CoCrCuFeNi,0.090909091,0.181818182,0.0,0.181818182,0.181818182,0.181818182,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1419.97,1693.12,8.000000008,0.181815701,9.595299461,2.644628104,12.88479604,72.00000007,150.9090911,0.265454546,8.000000008,5.972727279,-0.004132231,9.256198366,-0.037024793,1856.500002,Al0.5CoCrCuFeNi,937.2,1210.35,"1,420",919.300002,1185.184,323.0418409,2.08%,161.52092045,1,4,,,1185.184,323.0418409
227,227,1240,Al0.24NbTiVZr,0.056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235849057,0.235849057,0.235849057,0.235849057,0.0,0,0.0,0,0,0.0,0,23.0,296.15,4.481132083,0.141342193,8.801570418,-0.222499111,11.3302821,51.65094348,125.9433964,0.346698114,4.481132083,5.290094349,-0.019468672,-9.956835206,0.006674973,2123.254721,Al0.24NbTiVZr,1000.0,1273.15,"1,903",1123.254721,1172.946561,117.625037,7.87%,58.8125185,1,4,,,1172.946561,117.625037
228,228,82,Al0.24NbTiVZr,0.056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235849057,0.235849057,0.235849057,0.235849057,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.481132083,0.141342193,8.801570418,-0.222499111,11.3302821,51.65094348,125.9433964,0.346698114,4.481132083,5.290094349,-0.019468672,-9.956835206,0.006674973,2123.254721,Al0.24NbTiVZr,1000.0,1273.15,"1,903",1123.254721,1172.946561,117.625037,7.87%,58.8125185,1,4,,,1172.946561,117.625037
229,229,24,Al0.24NbTiVZr,0.056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235849057,0.235849057,0.235849057,0.235849057,0.0,0,0.0,0,0,0.0,0,1200.0,1473.15,4.481132083,0.141342193,8.801570418,-0.222499111,11.3302821,51.65094348,125.9433964,0.346698114,4.481132083,5.290094349,-0.019468672,-9.956835206,0.006674973,2123.254721,Al0.24NbTiVZr,1000.0,1273.15,"1,903",1123.254721,1172.946561,117.625037,7.87%,58.8125185,1,4,,,1172.946561,117.625037
230,230,0,Al0.24NbTiVZr,0.056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235849057,0.235849057,0.235849057,0.235849057,0.0,0,0.0,0,0,0.0,0,1902.95,2176.1,4.481132083,0.141342193,8.801570418,-0.222499111,11.3302821,51.65094348,125.9433964,0.346698114,4.481132083,5.290094349,-0.019468672,-9.956835206,0.006674973,2123.254721,Al0.24NbTiVZr,1000.0,1273.15,"1,903",1123.254721,1172.946561,117.625037,7.87%,58.8125185,1,4,,,1172.946561,117.625037
231,231,1000,HfNbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.25,0,25.0,298.15,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121.0,0.3675,4.0,5.725,-0.02125,-8.4375,0.028125,2331.3625,HfNbTiZr,800.0,1073.15,2058,1531.3625,1158.629216,265.6121564,7.97%,132.8060782,1,4,,,1158.629216,265.6121564
232,232,303,HfNbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.25,0,800.0,1073.15,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121.0,0.3675,4.0,5.725,-0.02125,-8.4375,0.028125,2331.3625,HfNbTiZr,800.0,1073.15,2058,1531.3625,1158.629216,265.6121564,7.97%,132.8060782,1,4,,,1158.629216,265.6121564
233,233,154,HfNbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.25,0,1000.0,1273.15,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121.0,0.3675,4.0,5.725,-0.02125,-8.4375,0.028125,2331.3625,HfNbTiZr,800.0,1073.15,2058,1531.3625,1158.629216,265.6121564,7.97%,132.8060782,1,4,,,1158.629216,265.6121564
234,234,0,HfNbTiZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0,0.0,0,0,0.25,0,2058.25,2331.4,4.5,0.129687123,4.988733845,2.5,11.52565132,61.75,121.0,0.3675,4.0,5.725,-0.02125,-8.4375,0.028125,2331.3625,HfNbTiZr,800.0,1073.15,2058,1531.3625,1158.629216,265.6121564,7.97%,132.8060782,1,4,,,1158.629216,265.6121564
235,235,942,Al0.35Cr0.5FeMn0.625Ni0.375,0.122807018,0.175438596,0.219298246,0.350877193,0.0,0.131578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,6.710526312,0.235885853,13.66738961,-1.877500764,10.57900873,75.39473679,137.7192982,0.238596491,6.710526312,6.896052629,0.007836834,4.180132334,-0.04763004,1817.982455,Al0.35Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,420",1417.982455,1156.806326,259.4816101,71.85%,673.15,1,2,673.15,761.6301764,673.15,761.6301764
236,236,833,Al0.35Cr0.5FeMn0.625Ni0.375,0.122807018,0.175438596,0.219298246,0.350877193,0.0,0.131578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,400.0,673.15,6.710526312,0.235885853,13.66738961,-1.877500764,10.57900873,75.39473679,137.7192982,0.238596491,6.710526312,6.896052629,0.007836834,4.180132334,-0.04763004,1817.982455,Al0.35Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,420",1417.982455,1156.806326,259.4816101,71.85%,673.15,1,2,673.15,761.6301764,673.15,761.6301764
237,237,326,Al0.35Cr0.5FeMn0.625Ni0.375,0.122807018,0.175438596,0.219298246,0.350877193,0.0,0.131578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,6.710526312,0.235885853,13.66738961,-1.877500764,10.57900873,75.39473679,137.7192982,0.238596491,6.710526312,6.896052629,0.007836834,4.180132334,-0.04763004,1817.982455,Al0.35Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,420",1417.982455,1156.806326,259.4816101,71.85%,673.15,1,2,673.15,761.6301764,673.15,761.6301764
238,238,0,Al0.35Cr0.5FeMn0.625Ni0.375,0.122807018,0.175438596,0.219298246,0.350877193,0.0,0.131578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1420.02,1693.17,6.710526312,0.235885853,13.66738961,-1.877500764,10.57900873,75.39473679,137.7192982,0.238596491,6.710526312,6.896052629,0.007836834,4.180132334,-0.04763004,1817.982455,Al0.35Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,420",1417.982455,1156.806326,259.4816101,71.85%,673.15,1,2,673.15,761.6301764,673.15,761.6301764
239,239,550,Al0.15Cr0.5FeMn0.625Ni0.375,0.056603774,0.188679245,0.235849057,0.377358491,0.0,0.141509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,7.216981137,0.161227908,6.912787273,-2.171591315,10.80674404,81.0849057,148.1132076,0.256603774,7.216981137,7.416509439,0.009064391,4.834905657,-0.05509078,1955.18868,Al0.15Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1555.18868,1143.722096,227.8585351,69.91%,673.15,1,2,673.15,417.6139124,673.15,417.6139124
240,240,469,Al0.15Cr0.5FeMn0.625Ni0.375,0.056603774,0.188679245,0.235849057,0.377358491,0.0,0.141509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,400.0,673.15,7.216981137,0.161227908,6.912787273,-2.171591315,10.80674404,81.0849057,148.1132076,0.256603774,7.216981137,7.416509439,0.009064391,4.834905657,-0.05509078,1955.18868,Al0.15Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1555.18868,1143.722096,227.8585351,69.91%,673.15,1,2,673.15,417.6139124,673.15,417.6139124
241,241,272,Al0.15Cr0.5FeMn0.625Ni0.375,0.056603774,0.188679245,0.235849057,0.377358491,0.0,0.141509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,7.216981137,0.161227908,6.912787273,-2.171591315,10.80674404,81.0849057,148.1132076,0.256603774,7.216981137,7.416509439,0.009064391,4.834905657,-0.05509078,1955.18868,Al0.15Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1555.18868,1143.722096,227.8585351,69.91%,673.15,1,2,673.15,417.6139124,673.15,417.6139124
242,242,0,Al0.15Cr0.5FeMn0.625Ni0.375,0.056603774,0.188679245,0.235849057,0.377358491,0.0,0.141509434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1448.39,1721.54,7.216981137,0.161227908,6.912787273,-2.171591315,10.80674404,81.0849057,148.1132076,0.256603774,7.216981137,7.416509439,0.009064391,4.834905657,-0.05509078,1955.18868,Al0.15Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1555.18868,1143.722096,227.8585351,69.91%,673.15,1,2,673.15,417.6139124,673.15,417.6139124
243,243,354,Al0.05Cr0.5FeMn0.625Ni0.375,0.019607843,0.196078431,0.245098039,0.392156863,0.0,0.147058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,25.0,298.15,7.500000003,0.136616464,4.150211908,-2.345251832,10.91700003,84.26470588,153.9215687,0.266666667,7.500000003,7.707352942,0.009789264,5.221549398,-0.059496348,2031.862745,Al0.05Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1631.862745,1140.70614,118.7715996,69.46%,673.15,1,2,673.15,154.6443574,673.15,154.6443574
244,244,260,Al0.05Cr0.5FeMn0.625Ni0.375,0.019607843,0.196078431,0.245098039,0.392156863,0.0,0.147058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,400.0,673.15,7.500000003,0.136616464,4.150211908,-2.345251832,10.91700003,84.26470588,153.9215687,0.266666667,7.500000003,7.707352942,0.009789264,5.221549398,-0.059496348,2031.862745,Al0.05Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1631.862745,1140.70614,118.7715996,69.46%,673.15,1,2,673.15,154.6443574,673.15,154.6443574
245,245,155,Al0.05Cr0.5FeMn0.625Ni0.375,0.019607843,0.196078431,0.245098039,0.392156863,0.0,0.147058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,7.500000003,0.136616464,4.150211908,-2.345251832,10.91700003,84.26470588,153.9215687,0.266666667,7.500000003,7.707352942,0.009789264,5.221549398,-0.059496348,2031.862745,Al0.05Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1631.862745,1140.70614,118.7715996,69.46%,673.15,1,2,673.15,154.6443574,673.15,154.6443574
246,246,0,Al0.05Cr0.5FeMn0.625Ni0.375,0.019607843,0.196078431,0.245098039,0.392156863,0.0,0.147058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,1447.64,1720.79,7.500000003,0.136616464,4.150211908,-2.345251832,10.91700003,84.26470588,153.9215687,0.266666667,7.500000003,7.707352942,0.009789264,5.221549398,-0.059496348,2031.862745,Al0.05Cr0.5FeMn0.625Ni0.375,400.0,673.15,"1,448",1631.862745,1140.70614,118.7715996,69.46%,673.15,1,2,673.15,154.6443574,673.15,154.6443574
247,247,2112,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,-187.0,86.15,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
248,248,1513,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,25.0,298.15,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
249,249,78,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,1200.0,1473.15,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
250,250,0,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,2185.4,2458.55,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
251,251,2112,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,-187.0,86.15,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
252,252,1395,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,23.0,296.15,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
253,253,1513,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,25.0,298.15,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
254,254,190,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,1000.0,1273.15,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
255,255,78,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,1200.0,1473.15,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
256,256,0,NbTaTiVZr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0,0.0,0,0,0.0,0,2185.4,2458.55,4.8,0.105261579,5.728563242,0.32,13.3808668,67.8,146.8,0.362,5.0,5.562,-0.0136,3.28,0.0008,2513.15,NbTaTiVZr,1000.0,1273.15,"2,185",1513.15,1129.631622,357.230123,11.27%,178.6150615,1,4,,,1129.631622,357.230123
257,257,627,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,0.100071994,0.079913607,0.0,0.150107991,0.249820014,0.359971202,0.0,0.0,0.060115191,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,23.0,296.15,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,782.4,1055.55,"1,447",1073.45673,1103.335632,461.9944608,4.53%,230.9972304,1,4,,,1103.335632,461.9944608
258,258,520,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,0.100071994,0.079913607,0.0,0.150107991,0.249820014,0.359971202,0.0,0.0,0.060115191,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,23.0,296.15,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,782.4,1055.55,"1,447",1073.45673,1103.335632,461.9944608,4.53%,230.9972304,1,4,,,1103.335632,461.9944608
259,259,594,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,0.100071994,0.079913607,0.0,0.150107991,0.249820014,0.359971202,0.0,0.0,0.060115191,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,782.4,1055.55,"1,447",1073.45673,1103.335632,461.9944608,4.53%,230.9972304,1,4,,,1103.335632,461.9944608
260,260,470,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,0.100071994,0.079913607,0.0,0.150107991,0.249820014,0.359971202,0.0,0.0,0.060115191,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,600.0,873.15,7.76889848,0.201829264,11.22218621,-7.214853838,11.38936952,70.23830087,154.6796255,0.270989921,7.76889848,6.462854565,-0.009163807,4.655112086,-0.00621241,1855.85673,Al0.278Co0.694Cr0.222Fe0.417NiTi0.167,782.4,1055.55,"1,447",1073.45673,1103.335632,461.9944608,4.53%,230.9972304,1,4,,,1103.335632,461.9944608
