ID,Temp,Yield,Comp,Al,Cr,Mn,Fe,Co,Ni,Cu,Ta,Ti,V,Zr,Nb,Mo,Zn,W,Sn,Nd,Hf,Si,VEC,ElectDiff,Atomic Size Diff,Mixing Enthalpy,Mixing Entropy,AVG Shear Modulus,AVG Bulk Modulus,AVG Possion Ratio,Itinerate Electron,Cohesive Energy,Gamma,Local Size Mismatch,Local Shear Modulus Mismatch,Local Electronegativity Mismatch,Avg Melting Pt
86,1200,150,AlCrMoNbTiB,0.2,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,5,0.226238812,5.469783374,-13.6,13.3808668,70.8,149.2,0.322,5,5.902,1.180867888,-0.00588,-5.28,-0.0832,2249.35
87,1867,0,AlCrMoNbTiB,0.2,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,5,0.226238812,5.469783374,-13.6,13.3808668,70.8,149.2,0.322,5,5.902,1.180867888,-0.00588,-5.28,-0.0832,2249.35
88,600,930,AlCrMoNbTi,0.2,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,5,0.226238812,5.469783374,-13.6,13.3808668,70.8,149.2,0.322,5,5.902,1.180867888,-0.00588,-5.28,-0.0832,2249.35
89,1867.1,0,AlCrMoNbTi,0.2,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,0,0,5,0.226238812,5.469783374,-13.6,13.3808668,70.8,149.2,0.322,5,5.902,1.180867888,-0.00588,-5.28,-0.0832,2249.35
90,400,1070,AlCrMoTi,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,4.75,0.244783067,5.427180161,-14,11.52565132,62.25,144,0.3025,4.75,5.5975,1.156736604,0.001575,-2.6875,-0.095625,2124.15
91,600,1020,AlCrMoTi,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,4.75,0.244783067,5.427180161,-14,11.52565132,62.25,144,0.3025,4.75,5.5975,1.156736604,0.001575,-2.6875,-0.095625,2124.15
92,800,875,AlCrMoTi,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,4.75,0.244783067,5.427180161,-14,11.52565132,62.25,144,0.3025,4.75,5.5975,1.156736604,0.001575,-2.6875,-0.095625,2124.15
93,1000,375,AlCrMoTi,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,4.75,0.244783067,5.427180161,-14,11.52565132,62.25,144,0.3025,4.75,5.5975,1.156736604,0.001575,-2.6875,-0.095625,2124.15
94,1200,100,AlCrMoTi,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,4.75,0.244783067,5.427180161,-14,11.52565132,62.25,144,0.3025,4.75,5.5975,1.156736604,0.001575,-2.6875,-0.095625,2124.15
95,1715,0,AlCrMoTi,0.25,0.25,0,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,4.75,0.244783067,5.427180161,-14,11.52565132,62.25,144,0.3025,4.75,5.5975,1.156736604,0.001575,-2.6875,-0.095625,2124.15
96,25,1550,AlCrNbTiV,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,4.8,0.039698866,5.630746346,-14.56,13.3808668,65.4,135.2,0.334,4.8,5.676,1.181138601,-0.0118,-6.4,0.004,2106.75
97,600,1015,AlCrNbTiV,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,4.8,0.039698866,5.630746346,-14.56,13.3808668,65.4,135.2,0.334,4.8,5.676,1.181138601,-0.0118,-6.4,0.004,2106.75
98,800,860,AlCrNbTiV,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,4.8,0.039698866,5.630746346,-14.56,13.3808668,65.4,135.2,0.334,4.8,5.676,1.181138601,-0.0118,-6.4,0.004,2106.75
99,1000,65,AlCrNbTiV,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,4.8,0.039698866,5.630746346,-14.56,13.3808668,65.4,135.2,0.334,4.8,5.676,1.181138601,-0.0118,-6.4,0.004,2106.75
100,1725,0,AlCrNbTiV,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,4.8,0.039698866,5.630746346,-14.56,13.3808668,65.4,135.2,0.334,4.8,5.676,1.181138601,-0.0118,-6.4,0.004,2106.75
101,25,2197,AlMo0.5NbTa0.5TiZr,0.2,0,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.1,0,0,0,0,0,0,4.5,0.217614338,4.896373647,-16.84,14.53343194,60,133,0.351,4.6,5.219,1.189637654,-0.002598,-7.76,-0.0454,2251.05
102,25,2000,AlMo0.5NbTa0.5TiZr,0.2,0,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.1,0,0,0,0,0,0,4.5,0.217614338,4.896373647,-16.84,14.53343194,60,133,0.351,4.6,5.219,1.189637654,-0.002598,-7.76,-0.0454,2251.05
103,600,1870,AlMo0.5NbTa0.5TiZr,0.2,0,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.1,0,0,0,0,0,0,4.5,0.217614338,4.896373647,-16.84,14.53343194,60,133,0.351,4.6,5.219,1.189637654,-0.002598,-7.76,-0.0454,2251.05
104,800,1597,AlMo0.5NbTa0.5TiZr,0.2,0,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.1,0,0,0,0,0,0,4.5,0.217614338,4.896373647,-16.84,14.53343194,60,133,0.351,4.6,5.219,1.189637654,-0.002598,-7.76,-0.0454,2251.05
105,1000,745,AlMo0.5NbTa0.5TiZr,0.2,0,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.1,0,0,0,0,0,0,4.5,0.217614338,4.896373647,-16.84,14.53343194,60,133,0.351,4.6,5.219,1.189637654,-0.002598,-7.76,-0.0454,2251.05
106,1200,250,AlMo0.5NbTa0.5TiZr,0.2,0,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.1,0,0,0,0,0,0,4.5,0.217614338,4.896373647,-16.84,14.53343194,60,133,0.351,4.6,5.219,1.189637654,-0.002598,-7.76,-0.0454,2251.05
107,1896,0,AlMo0.5NbTa0.5TiZr,0.2,0,0,0,0,0,0,0.1,0.2,0,0.2,0.2,0.1,0,0,0,0,0,0,4.5,0.217614338,4.896373647,-16.84,14.53343194,60,133,0.351,4.6,5.219,1.189637654,-0.002598,-7.76,-0.0454,2251.05
108,25,1320,AlMo0.5NbTa0.5TiZr0.5,0.222222222,0,0,0,0,0,0,0.111111111,0.222222222,0,0.111111111,0.222222222,0.111111111,0,0,0,0,0,0,4.555555551,0.211607603,4.094865118,-16.69135799,14.42584136,62.99999994,137.3333332,0.352222222,4.666666662,5.288888884,1.189637654,0.000491358,-8.592592575,-0.053333333,2264.705553
109,1000,935,AlMo0.5NbTa0.5TiZr0.5,0.222222222,0,0,0,0,0,0,0.111111111,0.222222222,0,0.111111111,0.222222222,0.111111111,0,0,0,0,0,0,4.555555551,0.211607603,4.094865118,-16.69135799,14.42584136,62.99999994,137.3333332,0.352222222,4.666666662,5.288888884,1.189637654,0.000491358,-8.592592575,-0.053333333,2264.705553
110,1901,0,AlMo0.5NbTa0.5TiZr0.5,0.222222222,0,0,0,0,0,0,0.111111111,0.222222222,0,0.111111111,0.222222222,0.111111111,0,0,0,0,0,0,4.555555551,0.211607603,4.094865118,-16.69135799,14.42584136,62.99999994,137.3333332,0.352222222,4.666666662,5.288888884,1.189637654,0.000491358,-8.592592575,-0.053333333,2264.705553
111,600,520,AlMoNbTi,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,4.75,0.251134924,2.507667837,-15.25,11.52565132,59.75,146.5,0.35,4.75,5.59,1.0766348,0.01100625,-10.9375,-0.106875,2198.4
112,800,500,AlMoNbTi,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,4.75,0.251134924,2.507667837,-15.25,11.52565132,59.75,146.5,0.35,4.75,5.59,1.0766348,0.01100625,-10.9375,-0.106875,2198.4
113,1000,540,AlMoNbTi,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,4.75,0.251134924,2.507667837,-15.25,11.52565132,59.75,146.5,0.35,4.75,5.59,1.0766348,0.01100625,-10.9375,-0.106875,2198.4
114,1200,200,AlMoNbTi,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,4.75,0.251134924,2.507667837,-15.25,11.52565132,59.75,146.5,0.35,4.75,5.59,1.0766348,0.01100625,-10.9375,-0.106875,2198.4
115,1857,0,AlMoNbTi,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,4.75,0.251134924,2.507667837,-15.25,11.52565132,59.75,146.5,0.35,4.75,5.59,1.0766348,0.01100625,-10.9375,-0.106875,2198.4
116,23,1100,AlMoNbTi,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,4.75,0.251134924,2.507667837,-15.25,11.52565132,59.75,146.5,0.35,4.75,5.59,1.0766348,0.01100625,-10.9375,-0.106875,2198.4
117,1857.1,0,AlMoNbTi,0.25,0,0,0,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0,4.75,0.251134924,2.507667837,-15.25,11.52565132,59.75,146.5,0.35,4.75,5.59,1.0766348,0.01100625,-10.9375,-0.106875,2198.4
118,25,1280,AlNb1.5Ta0.5Ti1.5Zr0.5,0.2,0,0,0,0,0,0,0.1,0.3,0,0.1,0.3,0,0,0,0,0,0,0,4.5,0.081123363,3.349801387,-15.12,12.51080979,65.2,128.6,0.362,4.6,5.239,1.130007109,-0.009628,-11.56,0.0029,2217.75
119,800,728,AlNb1.5Ta0.5Ti1.5Zr0.5,0.2,0,0,0,0,0,0,0.1,0.3,0,0.1,0.3,0,0,0,0,0,0,0,4.5,0.081123363,3.349801387,-15.12,12.51080979,65.2,128.6,0.362,4.6,5.239,1.130007109,-0.009628,-11.56,0.0029,2217.75
120,1000,403,AlNb1.5Ta0.5Ti1.5Zr0.5,0.2,0,0,0,0,0,0,0.1,0.3,0,0.1,0.3,0,0,0,0,0,0,0,4.5,0.081123363,3.349801387,-15.12,12.51080979,65.2,128.6,0.362,4.6,5.239,1.130007109,-0.009628,-11.56,0.0029,2217.75
121,1863,0,AlNb1.5Ta0.5Ti1.5Zr0.5,0.2,0,0,0,0,0,0,0.1,0.3,0,0.1,0.3,0,0,0,0,0,0,0,4.5,0.081123363,3.349801387,-15.12,12.51080979,65.2,128.6,0.362,4.6,5.239,1.130007109,-0.009628,-11.56,0.0029,2217.75
122,25,1352,AlNbTa0.5TiZr0.5,0.25,0,0,0,0,0,0,0.125,0.25,0,0.125,0.25,0,0,0,0,0,0,0,4.375,0.088520831,3.659877526,-18.5625,12.96635773,62.875,125.75,0.3575,4.5,5.06375,1.130007109,-0.01186875,-10.734375,0.00984375,2185.775
123,1000,535,AlNbTa0.5TiZr0.5,0.25,0,0,0,0,0,0,0.125,0.25,0,0.125,0.25,0,0,0,0,0,0,0,4.375,0.088520831,3.659877526,-18.5625,12.96635773,62.875,125.75,0.3575,4.5,5.06375,1.130007109,-0.01186875,-10.734375,0.00984375,2185.775
124,1810,0,AlNbTa0.5TiZr0.5,0.25,0,0,0,0,0,0,0.125,0.25,0,0.125,0.25,0,0,0,0,0,0,0,4.375,0.088520831,3.659877526,-18.5625,12.96635773,62.875,125.75,0.3575,4.5,5.06375,1.130007109,-0.01186875,-10.734375,0.00984375,2185.775
125,22,1020,AlNbTiV,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,4.5,0.03354102,3.189674193,-16.25,11.52565132,53,129,0.365,4.5,5.3075,1.096310308,0.00031875,-14.375,-0.00375,2020.15
126,600,810,AlNbTiV,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,4.5,0.03354102,3.189674193,-16.25,11.52565132,53,129,0.365,4.5,5.3075,1.096310308,0.00031875,-14.375,-0.00375,2020.15
127,800,685,AlNbTiV,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,4.5,0.03354102,3.189674193,-16.25,11.52565132,53,129,0.365,4.5,5.3075,1.096310308,0.00031875,-14.375,-0.00375,2020.15
128,1000,158,AlNbTiV,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,4.5,0.03354102,3.189674193,-16.25,11.52565132,53,129,0.365,4.5,5.3075,1.096310308,0.00031875,-14.375,-0.00375,2020.15
129,1679,0,AlNbTiV,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,4.5,0.03354102,3.189674193,-16.25,11.52565132,53,129,0.365,4.5,5.3075,1.096310308,0.00031875,-14.375,-0.00375,2020.15
130,25,1500,AlNbTiVZr,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,4.4,0.110163515,5.794212312,-17.44,13.3808668,49,122,0.36,4.4,5.164,1.211295897,-0.018128,-11.76,0.0184,2041.75
131,600,1155,AlNbTiVZr,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,4.4,0.110163515,5.794212312,-17.44,13.3808668,49,122,0.36,4.4,5.164,1.211295897,-0.018128,-11.76,0.0184,2041.75
132,800,550,AlNbTiVZr,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,4.4,0.110163515,5.794212312,-17.44,13.3808668,49,122,0.36,4.4,5.164,1.211295897,-0.018128,-11.76,0.0184,2041.75
133,1714,0,AlNbTiVZr,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,4.4,0.110163515,5.794212312,-17.44,13.3808668,49,122,0.36,4.4,5.164,1.211295897,-0.018128,-11.76,0.0184,2041.75
134,25,1290,AlNbTiVZr0.1,0.243902439,0,0,0,0,0,0,0,0.243902439,0.243902439,0.024390244,0.243902439,0,0,0,0,0,0,0,4.487804878,0.052617394,3.726093949,-16.51397977,12.19786503,52.51219512,128.1463415,0.364390244,4.487804878,5.29,1.211295897,-0.002422963,-14.0630577,-0.000475907,2022.784146
135,600,975,AlNbTiVZr0.1,0.243902439,0,0,0,0,0,0,0,0.243902439,0.243902439,0.024390244,0.243902439,0,0,0,0,0,0,0,4.487804878,0.052617394,3.726093949,-16.51397977,12.19786503,52.51219512,128.1463415,0.364390244,4.487804878,5.29,1.211295897,-0.002422963,-14.0630577,-0.000475907,2022.784146
136,800,865,AlNbTiVZr0.1,0.243902439,0,0,0,0,0,0,0,0.243902439,0.243902439,0.024390244,0.243902439,0,0,0,0,0,0,0,4.487804878,0.052617394,3.726093949,-16.51397977,12.19786503,52.51219512,128.1463415,0.364390244,4.487804878,5.29,1.211295897,-0.002422963,-14.0630577,-0.000475907,2022.784146
137,1683,0,AlNbTiVZr0.1,0.243902439,0,0,0,0,0,0,0,0.243902439,0.243902439,0.024390244,0.243902439,0,0,0,0,0,0,0,4.487804878,0.052617394,3.726093949,-16.51397977,12.19786503,52.51219512,128.1463415,0.364390244,4.487804878,5.29,1.211295897,-0.002422963,-14.0630577,-0.000475907,2022.784146
138,25,1360,AlNbTiVZr0.25,0.235294118,0,0,0,0,0,0,0,0.235294118,0.235294118,0.058823529,0.235294118,0,0,0,0,0,0,0,4.47058824,0.070332871,4.324577018,-16.83044986,12.70766391,51.82352947,126.9411766,0.363529412,4.47058824,5.265294123,1.211295897,-0.0060609,-13.6193772,0.003875432,2026.502943
139,600,1065,AlNbTiVZr0.25,0.235294118,0,0,0,0,0,0,0,0.235294118,0.235294118,0.058823529,0.235294118,0,0,0,0,0,0,0,4.47058824,0.070332871,4.324577018,-16.83044986,12.70766391,51.82352947,126.9411766,0.363529412,4.47058824,5.265294123,1.211295897,-0.0060609,-13.6193772,0.003875432,2026.502943
140,800,855,AlNbTiVZr0.25,0.235294118,0,0,0,0,0,0,0,0.235294118,0.235294118,0.058823529,0.235294118,0,0,0,0,0,0,0,4.47058824,0.070332871,4.324577018,-16.83044986,12.70766391,51.82352947,126.9411766,0.363529412,4.47058824,5.265294123,1.211295897,-0.0060609,-13.6193772,0.003875432,2026.502943
141,1683,0,AlNbTiVZr0.25,0.235294118,0,0,0,0,0,0,0,0.235294118,0.235294118,0.058823529,0.235294118,0,0,0,0,0,0,0,4.47058824,0.070332871,4.324577018,-16.83044986,12.70766391,51.82352947,126.9411766,0.363529412,4.47058824,5.265294123,1.211295897,-0.0060609,-13.6193772,0.003875432,2026.502943
142,25,1485,AlNbTiVZr0.5,0.222222222,0,0,0,0,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,4.44444444,0.089083121,5.010555569,-17.18518515,13.14521343,50.77777773,125.111111,0.362222222,4.44444444,5.227777773,1.211295897,-0.011064198,-12.93827158,0.009876543,2032.149998
143,600,1135,AlNbTiVZr0.5,0.222222222,0,0,0,0,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,4.44444444,0.089083121,5.010555569,-17.18518515,13.14521343,50.77777773,125.111111,0.362222222,4.44444444,5.227777773,1.211295897,-0.011064198,-12.93827158,0.009876543,2032.149998
144,800,675,AlNbTiVZr0.5,0.222222222,0,0,0,0,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,4.44444444,0.089083121,5.010555569,-17.18518515,13.14521343,50.77777773,125.111111,0.362222222,4.44444444,5.227777773,1.211295897,-0.011064198,-12.93827158,0.009876543,2032.149998
145,1698,0,AlNbTiVZr0.5,0.222222222,0,0,0,0,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,4.44444444,0.089083121,5.010555569,-17.18518515,13.14521343,50.77777773,125.111111,0.362222222,4.44444444,5.227777773,1.211295897,-0.011064198,-12.93827158,0.009876543,2032.149998
146,25,1535,AlNbTiVZr1.5,0.181818182,0,0,0,0,0,0,0,0.181818182,0.181818182,0.272727273,0.181818182,0,0,0,0,0,0,0,4.363636368,0.121437669,6.192855619,-17.32231408,13.25390194,47.54545459,119.4545456,0.358181819,4.363636368,5.111818187,1.211295897,-0.022557025,-10.77685953,0.023801653,2049.604548
147,600,1195,AlNbTiVZr1.5,0.181818182,0,0,0,0,0,0,0,0.181818182,0.181818182,0.272727273,0.181818182,0,0,0,0,0,0,0,4.363636368,0.121437669,6.192855619,-17.32231408,13.25390194,47.54545459,119.4545456,0.358181819,4.363636368,5.111818187,1.211295897,-0.022557025,-10.77685953,0.023801653,2049.604548
148,800,180,AlNbTiVZr1.5,0.181818182,0,0,0,0,0,0,0,0.181818182,0.181818182,0.272727273,0.181818182,0,0,0,0,0,0,0,4.363636368,0.121437669,6.192855619,-17.32231408,13.25390194,47.54545459,119.4545456,0.358181819,4.363636368,5.111818187,1.211295897,-0.022557025,-10.77685953,0.023801653,2049.604548
149,1727,0,AlNbTiVZr1.5,0.181818182,0,0,0,0,0,0,0,0.181818182,0.181818182,0.272727273,0.181818182,0,0,0,0,0,0,0,4.363636368,0.121437669,6.192855619,-17.32231408,13.25390194,47.54545459,119.4545456,0.358181819,4.363636368,5.111818187,1.211295897,-0.022557025,-10.77685953,0.023801653,2049.604548
150,850,290,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
151,850,230,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
152,850,150,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
153,900,260,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
154,900,160,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
155,900,110,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
156,950,140,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
157,950,110,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
158,950,80,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
159,1000,150,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
160,1000,90,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
161,1000,50,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
162,1598.55,0,C0.1Co45Cr25Fe15Ni15,0,0.25,0,0.15,0.45,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25,0.096156123,0.337111547,-3.45,10.60066634,86.2,173.5,0.282,8.25,7.129,1.010245322,-0.0004455,7.74,-0.0477,2144.6
163,25,1265,C0.1Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
164,1000,768,C0.1Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
165,1200,733,C0.1Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
166,1400,639,C0.1Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
167,3031.91,0,C0.1Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
168,25,1317,C0.25Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
169,1000,868,C0.25Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
170,1200,792,C0.25Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
171,1400,749,C0.25Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
172,3052.25,0,C0.25Hf0.25NbTaW0.5,0,0,0,0,0,0,0,0.363636364,0,0,0,0.363636364,0,0,0.181818182,0,0,0.090909091,0,5.45454546,0.33358558,3.736025085,-3.438016536,10.50602295,116.8181819,200.9090911,0.353636364,5.818181824,6.562727279,1.1734311,-0.000446281,0.413223141,-0.086280992,3195.409094
173,25,310,CoCrFeHf0.1Ni,0,0.243902439,0,0.243902439,0.243902439,0.243902439,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,8.146341463,0.124724563,4.223802077,-6.115407505,12.19786503,86.46341463,170.9756098,0.282195122,8.097560975,7.317804878,1.315176859,-0.008285544,7.900059489,-0.035217133,2153.707317
174,600,220,CoCrFeHf0.1Ni,0,0.243902439,0,0.243902439,0.243902439,0.243902439,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,8.146341463,0.124724563,4.223802077,-6.115407505,12.19786503,86.46341463,170.9756098,0.282195122,8.097560975,7.317804878,1.315176859,-0.008285544,7.900059489,-0.035217133,2153.707317
175,800,170,CoCrFeHf0.1Ni,0,0.243902439,0,0.243902439,0.243902439,0.243902439,0,0,0,0,0,0,0,0,0,0,0,0.024390244,0,8.146341463,0.124724563,4.223802077,-6.115407505,12.19786503,86.46341463,170.9756098,0.282195122,8.097560975,7.317804878,1.315176859,-0.008285544,7.900059489,-0.035217133,2153.707317
